1. DEPTH      = 2, WEIGHT_DECAY = 0.1, 
Epoch 004/100 | train 1.9569 | val 1.9455 | test 1.9464
Epoch 005/100 | train 1.8821 | val 1.8850 | test 1.8760
Epoch 006/100 | train 1.8263 | val 1.8517 | test 1.8235
Epoch 007/100 | train 1.7838 | val 1.8421 | test 1.8073
Epoch 008/100 | train 1.7656 | val 1.8440 | test 1.7902
Epoch 009/100 | train 1.7221 | val 1.7794 | test 1.7366
Epoch 010/100 | train 1.6852 | val 1.7641 | test 1.7221
Epoch 011/100 | train 1.6379 | val 1.7065 | test 1.6803
Epoch 012/100 | train 1.6330 | val 1.7601 | test 1.6932
Epoch 013/100 | train 1.6153 | val 1.7379 | test 1.6449
Epoch 014/100 | train 1.5854 | val 1.7077 | test 1.6710
Epoch 015/100 | train 1.5491 | val 1.6547 | test 1.6275
Epoch 016/100 | train 1.5443 | val 1.6686 | test 1.6214
Epoch 017/100 | train 1.5285 | val 1.6316 | test 1.6097
Epoch 018/100 | train 1.4907 | val 1.6249 | test 1.5692
Epoch 019/100 | train 1.4921 | val 1.6050 | test 1.5804
Epoch 020/100 | train 1.4716 | val 1.6249 | test 1.5685
Epoch 021/100 | train 1.4539 | val 1.6026 | test 1.5194
Epoch 022/100 | train 1.4243 | val 1.6079 | test 1.5477
Epoch 023/100 | train 1.4441 | val 1.5800 | test 1.5075
Epoch 024/100 | train 1.4373 | val 1.5499 | test 1.5322
Epoch 025/100 | train 1.4130 | val 1.6054 | test 1.5139
Epoch 026/100 | train 1.4158 | val 1.6507 | test 1.5580
Epoch 027/100 | train 1.3974 | val 1.5819 | test 1.5036
Epoch 028/100 | train 1.3638 | val 1.5810 | test 1.5472
Epoch 029/100 | train 1.3723 | val 1.5454 | test 1.4820
Epoch 030/100 | train 1.3553 | val 1.5228 | test 1.4989
Epoch 031/100 | train 1.3419 | val 1.5141 | test 1.4747
Epoch 032/100 | train 1.3229 | val 1.5283 | test 1.4547
Epoch 033/100 | train 1.3031 | val 1.5539 | test 1.4859
Epoch 034/100 | train 1.2979 | val 1.5501 | test 1.5114
Epoch 035/100 | train 1.3041 | val 1.5312 | test 1.4343
Epoch 036/100 | train 1.3080 | val 1.5370 | test 1.4564
Epoch 037/100 | train 1.2906 | val 1.4978 | test 1.4428
Epoch 038/100 | train 1.2751 | val 1.5647 | test 1.4809
Epoch 039/100 | train 1.2680 | val 1.5430 | test 1.4726
Epoch 040/100 | train 1.2614 | val 1.5242 | test 1.4926
Epoch 041/100 | train 1.2498 | val 1.5036 | test 1.4660
Epoch 042/100 | train 1.2341 | val 1.4823 | test 1.4484
Epoch 043/100 | train 1.2201 | val 1.5705 | test 1.4661
Epoch 044/100 | train 1.2241 | val 1.4903 | test 1.4187
Epoch 045/100 | train 1.2096 | val 1.5116 | test 1.4530
Epoch 046/100 | train 1.2174 | val 1.5155 | test 1.4600
Epoch 047/100 | train 1.2059 | val 1.5200 | test 1.4799
Epoch 048/100 | train 1.2100 | val 1.4693 | test 1.4661
Epoch 049/100 | train 1.1865 | val 1.4731 | test 1.4016
Epoch 050/100 | train 1.1764 | val 1.4848 | test 1.4742
Epoch 051/100 | train 1.1671 | val 1.4502 | test 1.3871     <----
Epoch 052/100 | train 1.1591 | val 1.5304 | test 1.4689
Epoch 053/100 | train 1.1540 | val 1.4224 | test 1.4381
Epoch 054/100 | train 1.1269 | val 1.4579 | test 1.4297
Epoch 055/100 | train 1.1246 | val 1.4380 | test 1.3961
Epoch 056/100 | train 1.1366 | val 1.4981 | test 1.4398
Epoch 057/100 | train 1.1329 | val 1.4476 | test 1.4193
Epoch 058/100 | train 1.1046 | val 1.4288 | test 1.4141
Epoch 059/100 | train 1.1083 | val 1.4568 | test 1.4017
Epoch 060/100 | train 1.1158 | val 1.4741 | test 1.4192
Epoch 061/100 | train 1.0926 | val 1.4641 | test 1.4434
Epoch 062/100 | train 1.0911 | val 1.4415 | test 1.4364
Epoch 063/100 | train 1.1083 | val 1.5062 | test 1.4103
Epoch 064/100 | train 1.0840 | val 1.4596 | test 1.4496
Epoch 065/100 | train 1.0710 | val 1.4406 | test 1.4430
Epoch 066/100 | train 1.0671 | val 1.4617 | test 1.4096
Epoch 067/100 | train 1.0603 | val 1.4945 | test 1.4281
Epoch 068/100 | train 1.0578 | val 1.4923 | test 1.4471
Epoch 069/100 | train 1.0589 | val 1.4632 | test 1.3983
Epoch 070/100 | train 1.0538 | val 1.4609 | test 1.4248
Epoch 071/100 | train 1.0530 | val 1.4614 | test 1.4320
Epoch 072/100 | train 1.0475 | val 1.4505 | test 1.4321
Epoch 073/100 | train 1.0459 | val 1.4769 | test 1.4416
Epoch 074/100 | train 1.0339 | val 1.4318 | test 1.4034
Epoch 075/100 | train 1.0338 | val 1.4692 | test 1.4025
Epoch 076/100 | train 1.0075 | val 1.4769 | test 1.4047
Epoch 077/100 | train 1.0197 | val 1.4357 | test 1.4229
Epoch 078/100 | train 1.0055 | val 1.4393 | test 1.4188
Epoch 079/100 | train 0.9908 | val 1.4418 | test 1.4195
Epoch 080/100 | train 1.0126 | val 1.4710 | test 1.4177
Epoch 081/100 | train 1.0197 | val 1.4523 | test 1.4084
Epoch 082/100 | train 1.0066 | val 1.4596 | test 1.4104
Epoch 083/100 | train 0.9968 | val 1.4601 | test 1.4298
Epoch 084/100 | train 0.9906 | val 1.4576 | test 1.4154
Epoch 085/100 | train 0.9849 | val 1.4494 | test 1.4104
Epoch 086/100 | train 0.9813 | val 1.4361 | test 1.4079
Epoch 087/100 | train 1.0010 | val 1.4494 | test 1.4162
Epoch 088/100 | train 0.9769 | val 1.4434 | test 1.4261
Epoch 089/100 | train 0.9794 | val 1.4455 | test 1.4130
Epoch 090/100 | train 0.9721 | val 1.4465 | test 1.4115
Epoch 091/100 | train 0.9796 | val 1.4427 | test 1.4178
Epoch 092/100 | train 0.9658 | val 1.4474 | test 1.4184
Epoch 093/100 | train 0.9680 | val 1.4408 | test 1.4177
Epoch 094/100 | train 0.9494 | val 1.4491 | test 1.4195
Epoch 095/100 | train 0.9686 | val 1.4420 | test 1.4211
Epoch 096/100 | train 0.9681 | val 1.4478 | test 1.4219
Epoch 097/100 | train 0.9635 | val 1.4466 | test 1.4200
Epoch 098/100 | train 0.9726 | val 1.4467 | test 1.4198
Epoch 099/100 | train 0.9691 | val 1.4498 | test 1.4204
Epoch 100/100 | train 0.9623 | val 1.4487 | test 1.4202

NOISY  | precision 0.4878 | recall 0.4917
CLEAN  | precision 0.4878 | recall 0.4917
Baseline (>=0.3 on noisy): PASS
Figure saved to: results/per_class_metrics.png


6. 
IMG_SIZE   = 128     #
PATCH_SIZE = 8     
NUM_CLASSES = 8
EMBED_DIM  = 128
DEPTH      = 3
NUM_HEADS  = 4

EPOCHS_TASK2 = 100

BATCH_SIZE_T2 = 64
LR_TASK2 = 3e-4
WEIGHT_DECAY = 0.1
DROPOUT_LINEAR1 = 0.0
DROPOUT_LINEAR2 = 0.3
DROPOUT_ATTENTION = 0.3
WEIGHT_PATH = f"weights/vit_depth{DEPTH}_dim{EMBED_DIM}_epo{EPOCHS_TASK2}_lr{LR_TASK2}_wd{WEIGHT_DECAY}_dr{DROPOUT_ATTENTION}.pt"
FORCE_RETRAIN = True
PER_CLASS_METRICS = "results/per_class_metrics.png"

Per-Class Metrics (Noisy Test Set)
class            precision   recall
-----------------------------------
person               0.483    0.467
rider                0.348    0.267
car                  0.370    0.333
truck                0.368    0.233
bus                  0.273    0.300
bike                 0.474    0.600
traffic light        0.636    0.700
traffic sign         0.500    0.633
-----------------------------------
MACRO avg            0.432    0.442

Per-Class Metrics (Clean Test Set)
class            precision   recall
-----------------------------------
person               0.483    0.467
rider                0.348    0.267
car                  0.370    0.333
truck                0.368    0.233
bus                  0.273    0.300
bike                 0.474    0.600
traffic light        0.636    0.700
traffic sign         0.500    0.633
-----------------------------------
MACRO avg            0.432    0.442

Epoch 001/100 | train 2.0962 | val 2.0385 | test 2.0186
Epoch 002/100 | train 1.9979 | val 1.9983 | test 1.9647
Epoch 003/100 | train 1.9016 | val 1.8679 | test 1.8659
Epoch 004/100 | train 1.8177 | val 1.8801 | test 1.8788
Epoch 005/100 | train 1.7885 | val 1.7931 | test 1.7997
Epoch 006/100 | train 1.7160 | val 1.7578 | test 1.7296
Epoch 007/100 | train 1.6703 | val 1.7997 | test 1.7398
Epoch 008/100 | train 1.6387 | val 1.7675 | test 1.7071
Epoch 009/100 | train 1.5763 | val 1.6705 | test 1.6247
Epoch 010/100 | train 1.5525 | val 1.6378 | test 1.6127
Epoch 011/100 | train 1.4978 | val 1.6545 | test 1.6469
Epoch 012/100 | train 1.4633 | val 1.6831 | test 1.6397
Epoch 013/100 | train 1.4466 | val 1.6210 | test 1.6131
Epoch 014/100 | train 1.4175 | val 1.6087 | test 1.6200
Epoch 015/100 | train 1.3952 | val 1.6217 | test 1.6073
Epoch 016/100 | train 1.3712 | val 1.5330 | test 1.6241
Epoch 017/100 | train 1.3691 | val 1.5794 | test 1.6000
Epoch 018/100 | train 1.3285 | val 1.6220 | test 1.5762
Epoch 019/100 | train 1.3084 | val 1.5522 | test 1.5493
Epoch 020/100 | train 1.3130 | val 1.6162 | test 1.5693
Epoch 021/100 | train 1.2675 | val 1.5318 | test 1.4794     <---
Epoch 022/100 | train 1.2099 | val 1.5470 | test 1.6508
Epoch 023/100 | train 1.2504 | val 1.4790 | test 1.5204
Epoch 024/100 | train 1.2181 | val 1.6810 | test 1.5988
Epoch 025/100 | train 1.2098 | val 1.6218 | test 1.6070
Epoch 026/100 | train 1.1890 | val 1.6484 | test 1.6532
Epoch 027/100 | train 1.1981 | val 1.5437 | test 1.5933
Epoch 028/100 | train 1.1721 | val 1.5750 | test 1.6204
Epoch 029/100 | train 1.1611 | val 1.6049 | test 1.5695
Epoch 030/100 | train 1.1209 | val 1.6374 | test 1.6130
Epoch 031/100 | train 1.1671 | val 1.5324 | test 1.6258
Epoch 032/100 | train 1.1035 | val 1.5648 | test 1.6347
Epoch 033/100 | train 1.1050 | val 1.5934 | test 1.5846
Epoch 034/100 | train 1.0807 | val 1.7014 | test 1.6493
Epoch 035/100 | train 1.0908 | val 1.5968 | test 1.6185
Epoch 036/100 | train 1.0508 | val 1.5287 | test 1.6996
Epoch 037/100 | train 1.0367 | val 1.6925 | test 1.6868
Epoch 038/100 | train 1.0226 | val 1.6551 | test 1.6558
Epoch 039/100 | train 1.0185 | val 1.6974 | test 1.6715
Epoch 040/100 | train 0.9791 | val 1.6189 | test 1.6333
Epoch 041/100 | train 0.9489 | val 1.6637 | test 1.7022
Epoch 042/100 | train 0.9521 | val 1.6290 | test 1.6391
Epoch 043/100 | train 0.9366 | val 1.6909 | test 1.6941
Epoch 044/100 | train 0.9255 | val 1.6212 | test 1.7320
Epoch 045/100 | train 0.8996 | val 1.8271 | test 1.7780
Epoch 046/100 | train 0.9160 | val 1.6380 | test 1.6636
Epoch 047/100 | train 0.8860 | val 1.6886 | test 1.7306
Epoch 048/100 | train 0.8599 | val 1.6837 | test 1.7135
Epoch 049/100 | train 0.8344 | val 1.7064 | test 1.8002
Epoch 050/100 | train 0.8328 | val 1.7353 | test 1.8283
Epoch 051/100 | train 0.8334 | val 1.7191 | test 1.8402
Epoch 052/100 | train 0.8065 | val 1.8145 | test 1.7773
Epoch 053/100 | train 0.7841 | val 1.6631 | test 1.7777
Epoch 054/100 | train 0.7752 | val 1.7546 | test 1.8029
Epoch 055/100 | train 0.7661 | val 1.7826 | test 1.8122
Epoch 056/100 | train 0.7384 | val 1.7352 | test 1.8594
Epoch 057/100 | train 0.7206 | val 1.7932 | test 1.8154
Epoch 058/100 | train 0.7230 | val 1.7629 | test 1.8303
Epoch 059/100 | train 0.6931 | val 1.8538 | test 1.8586
Epoch 060/100 | train 0.6782 | val 1.7974 | test 1.8738
Epoch 061/100 | train 0.6798 | val 1.7999 | test 1.8350
Epoch 062/100 | train 0.6665 | val 1.8296 | test 1.8809
Epoch 063/100 | train 0.6463 | val 1.7932 | test 1.8681
Epoch 064/100 | train 0.6320 | val 1.8342 | test 1.9293
Epoch 065/100 | train 0.6155 | val 1.8421 | test 1.9289
Epoch 066/100 | train 0.5980 | val 1.8613 | test 1.9344
Epoch 067/100 | train 0.5770 | val 1.8044 | test 1.9456
Epoch 068/100 | train 0.5844 | val 1.8546 | test 1.9213
Epoch 069/100 | train 0.5727 | val 1.8858 | test 1.9930
Epoch 070/100 | train 0.5567 | val 1.8974 | test 1.9427
Epoch 071/100 | train 0.5364 | val 1.9301 | test 2.0037
Epoch 072/100 | train 0.5374 | val 1.9248 | test 2.0144
Epoch 073/100 | train 0.5335 | val 1.9475 | test 2.0151
Epoch 074/100 | train 0.5060 | val 1.9207 | test 1.9782
Epoch 075/100 | train 0.4870 | val 1.9714 | test 2.0327
Epoch 076/100 | train 0.4858 | val 1.9914 | test 2.0225
Epoch 077/100 | train 0.4928 | val 1.9929 | test 2.0610
Epoch 078/100 | train 0.4860 | val 2.0184 | test 2.0798
Epoch 079/100 | train 0.4636 | val 1.9828 | test 2.0209
Epoch 080/100 | train 0.4671 | val 1.9953 | test 2.0692
Epoch 081/100 | train 0.4610 | val 1.9908 | test 2.0421
Epoch 082/100 | train 0.4343 | val 1.9629 | test 2.0232
Epoch 083/100 | train 0.4244 | val 2.0140 | test 2.0709
Epoch 084/100 | train 0.4340 | val 2.0352 | test 2.0598
Epoch 085/100 | train 0.4316 | val 2.0338 | test 2.0876
Epoch 086/100 | train 0.4390 | val 1.9906 | test 2.0710
Epoch 087/100 | train 0.4081 | val 1.9957 | test 2.0754
Epoch 088/100 | train 0.4114 | val 1.9802 | test 2.0810
Epoch 089/100 | train 0.4011 | val 1.9912 | test 2.1028
Epoch 090/100 | train 0.4095 | val 2.0058 | test 2.1192
Epoch 091/100 | train 0.4133 | val 2.0109 | test 2.0951
Epoch 092/100 | train 0.4051 | val 2.0074 | test 2.1072
Epoch 093/100 | train 0.3993 | val 2.0135 | test 2.1094
Epoch 094/100 | train 0.3906 | val 2.0085 | test 2.1148
Epoch 095/100 | train 0.4040 | val 2.0255 | test 2.1155
Epoch 096/100 | train 0.4040 | val 2.0261 | test 2.1194
Epoch 097/100 | train 0.3905 | val 2.0372 | test 2.1255
Epoch 098/100 | train 0.3874 | val 2.0257 | test 2.1207
Epoch 099/100 | train 0.3824 | val 2.0237 | test 2.1178
Epoch 100/100 | train 0.3943 | val 2.0288 | test 2.1191


7.
# Task 2 hyper parameters:
IMG_SIZE   = 128     #
PATCH_SIZE = 8     
NUM_CLASSES = 8
EMBED_DIM  = 64
DEPTH      = 3
NUM_HEADS  = 4

EPOCHS_TASK2 = 100

BATCH_SIZE_T2 = 64
LR_TASK2 = 3e-4
WEIGHT_DECAY = 0.1
DROPOUT_LINEAR1 = 0.0
DROPOUT_LINEAR2 = 0.3
DROPOUT_ATTENTION = 0.3
WEIGHT_PATH = f"weights/vit_depth{DEPTH}_dim{EMBED_DIM}_epo{EPOCHS_TASK2}_lr{LR_TASK2}_wd{WEIGHT_DECAY}_dr{DROPOUT_ATTENTION}.pt"
FORCE_RETRAIN = True
PER_CLASS_METRICS = "results/per_class_metrics.png"

Per-Class Metrics (Noisy Test Set)
class            precision   recall
-----------------------------------
person               0.536    0.500
rider                0.318    0.233
car                  0.255    0.433
truck                0.409    0.300
bus                  0.333    0.400
bike                 0.500    0.333
traffic light        0.778    0.700
traffic sign         0.588    0.667
-----------------------------------
MACRO avg            0.465    0.446

Per-Class Metrics (Clean Test Set)
class            precision   recall
-----------------------------------
person               0.536    0.500
rider                0.318    0.233
car                  0.255    0.433
truck                0.409    0.300
bus                  0.333    0.400
bike                 0.500    0.333
traffic light        0.778    0.700
traffic sign         0.588    0.667
-----------------------------------
MACRO avg            0.465    0.446

Epoch 001/100 | train 2.0879 | val 2.0205 | test 2.0105
Epoch 002/100 | train 2.0148 | val 1.9989 | test 2.0121
Epoch 003/100 | train 1.9813 | val 2.0001 | test 1.9490
Epoch 004/100 | train 1.9259 | val 1.9445 | test 1.9114
Epoch 005/100 | train 1.8953 | val 1.8926 | test 1.8311
Epoch 006/100 | train 1.8522 | val 1.8569 | test 1.8302
Epoch 007/100 | train 1.7989 | val 1.8125 | test 1.7532
Epoch 008/100 | train 1.7566 | val 1.8534 | test 1.7829
Epoch 009/100 | train 1.7139 | val 1.8011 | test 1.7249
Epoch 010/100 | train 1.6907 | val 1.7635 | test 1.6977
Epoch 011/100 | train 1.6409 | val 1.7280 | test 1.6329
Epoch 012/100 | train 1.6297 | val 1.7285 | test 1.6455
Epoch 013/100 | train 1.6011 | val 1.6747 | test 1.5991
Epoch 014/100 | train 1.5758 | val 1.6742 | test 1.6529
Epoch 015/100 | train 1.5803 | val 1.6423 | test 1.5584
Epoch 016/100 | train 1.5485 | val 1.6419 | test 1.5503
Epoch 017/100 | train 1.5404 | val 1.5914 | test 1.5609
Epoch 018/100 | train 1.4952 | val 1.6132 | test 1.5339
Epoch 019/100 | train 1.4732 | val 1.6224 | test 1.5651
Epoch 020/100 | train 1.4692 | val 1.5455 | test 1.5138
Epoch 021/100 | train 1.4477 | val 1.5833 | test 1.5502
Epoch 022/100 | train 1.4430 | val 1.5529 | test 1.5091
Epoch 023/100 | train 1.4287 | val 1.5468 | test 1.5234
Epoch 024/100 | train 1.4217 | val 1.5391 | test 1.4848
Epoch 025/100 | train 1.4243 | val 1.5565 | test 1.4982
Epoch 026/100 | train 1.3941 | val 1.5591 | test 1.4841
Epoch 027/100 | train 1.3670 | val 1.5719 | test 1.5540
Epoch 028/100 | train 1.3676 | val 1.5729 | test 1.5302
Epoch 029/100 | train 1.3554 | val 1.5350 | test 1.4927
Epoch 030/100 | train 1.3524 | val 1.5584 | test 1.5699
Epoch 031/100 | train 1.3242 | val 1.5395 | test 1.4836
Epoch 032/100 | train 1.3272 | val 1.5170 | test 1.4793
Epoch 033/100 | train 1.3157 | val 1.5118 | test 1.5024
Epoch 034/100 | train 1.3158 | val 1.4957 | test 1.4821
Epoch 035/100 | train 1.2952 | val 1.5389 | test 1.4735
Epoch 036/100 | train 1.2831 | val 1.5945 | test 1.5431
Epoch 037/100 | train 1.2935 | val 1.4766 | test 1.4922
Epoch 038/100 | train 1.2492 | val 1.5009 | test 1.4949
Epoch 039/100 | train 1.2464 | val 1.4764 | test 1.4978
Epoch 040/100 | train 1.2414 | val 1.5033 | test 1.4784
Epoch 041/100 | train 1.2398 | val 1.4792 | test 1.4718
Epoch 042/100 | train 1.2315 | val 1.4918 | test 1.5075
Epoch 043/100 | train 1.2216 | val 1.4866 | test 1.4846
Epoch 044/100 | train 1.2136 | val 1.5036 | test 1.5002
Epoch 045/100 | train 1.2043 | val 1.4880 | test 1.4512
Epoch 046/100 | train 1.1958 | val 1.4502 | test 1.4625
Epoch 047/100 | train 1.1741 | val 1.4868 | test 1.5294
Epoch 048/100 | train 1.1702 | val 1.4945 | test 1.5013
Epoch 049/100 | train 1.1614 | val 1.5065 | test 1.5402
Epoch 050/100 | train 1.1794 | val 1.5115 | test 1.5229
Epoch 051/100 | train 1.1529 | val 1.4661 | test 1.5036
Epoch 052/100 | train 1.1416 | val 1.4671 | test 1.4777
Epoch 053/100 | train 1.1479 | val 1.4902 | test 1.5132
Epoch 054/100 | train 1.1255 | val 1.4827 | test 1.4593
Epoch 055/100 | train 1.1145 | val 1.4785 | test 1.4710
Epoch 056/100 | train 1.1192 | val 1.4907 | test 1.5282
Epoch 057/100 | train 1.1179 | val 1.4707 | test 1.4722
Epoch 058/100 | train 1.1158 | val 1.4959 | test 1.5312
Epoch 059/100 | train 1.1163 | val 1.4877 | test 1.4799
Epoch 060/100 | train 1.0801 | val 1.4897 | test 1.5078
Epoch 061/100 | train 1.0962 | val 1.4592 | test 1.5018
Epoch 062/100 | train 1.0886 | val 1.4952 | test 1.5014
Epoch 063/100 | train 1.0844 | val 1.4814 | test 1.5049
Epoch 064/100 | train 1.0744 | val 1.5295 | test 1.5754
Epoch 065/100 | train 1.0525 | val 1.5016 | test 1.5087
Epoch 066/100 | train 1.0397 | val 1.4888 | test 1.5339
Epoch 067/100 | train 1.0109 | val 1.4782 | test 1.5234
Epoch 068/100 | train 1.0245 | val 1.4873 | test 1.5149
Epoch 069/100 | train 1.0128 | val 1.4970 | test 1.4918
Epoch 070/100 | train 1.0125 | val 1.5359 | test 1.5214
Epoch 071/100 | train 1.0200 | val 1.5120 | test 1.5424
Epoch 072/100 | train 1.0223 | val 1.5093 | test 1.5448
Epoch 073/100 | train 0.9988 | val 1.5034 | test 1.5102
Epoch 074/100 | train 1.0056 | val 1.5011 | test 1.5044
Epoch 075/100 | train 0.9964 | val 1.4835 | test 1.5241
Epoch 076/100 | train 0.9915 | val 1.4842 | test 1.5261
Epoch 077/100 | train 0.9876 | val 1.5006 | test 1.4895
Epoch 078/100 | train 0.9756 | val 1.4968 | test 1.5122
Epoch 079/100 | train 0.9867 | val 1.5204 | test 1.5580
Epoch 080/100 | train 0.9679 | val 1.5095 | test 1.5444
Epoch 081/100 | train 0.9800 | val 1.5081 | test 1.5048
Epoch 082/100 | train 0.9617 | val 1.5127 | test 1.5224
Epoch 083/100 | train 0.9631 | val 1.5068 | test 1.5117
Epoch 084/100 | train 0.9613 | val 1.4997 | test 1.5304
Epoch 085/100 | train 0.9675 | val 1.5057 | test 1.5383
Epoch 086/100 | train 0.9570 | val 1.5067 | test 1.5115
Epoch 087/100 | train 0.9526 | val 1.5029 | test 1.5170
Epoch 088/100 | train 0.9554 | val 1.5089 | test 1.5360
Epoch 089/100 | train 0.9506 | val 1.5034 | test 1.5251
Epoch 090/100 | train 0.9548 | val 1.5033 | test 1.5325
Epoch 091/100 | train 0.9519 | val 1.5057 | test 1.5375
Epoch 092/100 | train 0.9409 | val 1.5057 | test 1.5287
Epoch 093/100 | train 0.9358 | val 1.5036 | test 1.5322
Epoch 094/100 | train 0.9276 | val 1.5036 | test 1.5341
Epoch 095/100 | train 0.9421 | val 1.5051 | test 1.5320
Epoch 096/100 | train 0.9236 | val 1.5057 | test 1.5338
Epoch 097/100 | train 0.9324 | val 1.5041 | test 1.5304
Epoch 098/100 | train 0.9439 | val 1.5037 | test 1.5304
Epoch 099/100 | train 0.9459 | val 1.5037 | test 1.5314
Epoch 100/100 | train 0.9351 | val 1.5040 | test 1.5318
